ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
17.26,47.53,0.13,-0.87,15.44,-22.17,Proximal bite
16.92,45.0,-0.98,-2.54,18.17,-17.63,Proximal bite
16.58,44.45,-1.68,0.6,16.59,-22.86,Proximal bite
17.55,44.97,-0.27,0.2,14.95,-23.9,Proximal bite
16.7,46.06,-1.05,2.16,13.35,-28.33,Proximal bite
17.38,47.38,0.74,0.14,14.49,-24.32,Proximal bite
16.74,45.05,-2.0,-0.82,15.02,-22.25,Proximal bite
17.87,47.19,0.78,-2.08,17.48,-17.44,Proximal bite
17.24,46.0,-0.98,1.17,14.25,-24.85,Proximal bite
17.11,44.78,-2.84,1.69,12.94,-27.85,Proximal bite
17.45,46.25,-1.19,3.73,10.7,-34.12,Proximal bite
17.31,46.5,-1.16,2.18,12.1,-30.95,Proximal bite
17.21,46.18,-1.66,3.89,10.23,-36.37,Proximal bite
17.87,47.0,-0.03,0.66,9.23,-29.07,Proximal bite
18.08,47.14,0.13,5.62,5.57,-40.79,Proximal bite
18.43,49.89,3.66,2.33,7.56,-36.98,Proximal bite
18.43,49.26,3.01,3.68,8.03,-38.67,Proximal bite
17.32,47.06,-0.43,4.2,10.26,-34.32,Proximal bite
18.38,48.03,1.59,-0.15,12.53,-26.13,Proximal bite
18.05,48.99,2.29,1.44,12.24,-29.82,Proximal bite
18.18,48.74,2.46,-0.79,14.01,-25.09,Proximal bite
17.88,48.54,1.97,0.0,13.75,-27.73,Proximal bite
18.35,50.0,3.99,4.37,13.79,-34.34,Proximal bite
18.68,49.06,3.44,1.3,16.75,-27.52,Proximal bite
17.78,48.24,2.17,6.38,15.94,-35.72,Proximal bite
15.67,45.96,-2.4,3.82,18.62,-29.63,Proximal bite
9.41,44.08,-9.85,4.35,18.62,-30.44,Proximal bite
16.54,47.07,0.21,2.86,19.82,-27.18,Proximal bite
9.45,42.77,-11.32,1.16,19.6,-24.83,Proximal bite
17.04,47.13,0.59,-2.07,22.21,-16.84,Proximal bite
6.33,40.76,-15.71,-0.84,22.52,-17.37,Proximal bite
16.66,45.77,-0.79,0.84,17.98,-21.81,Proximal bite
18.39,48.55,4.34,-4.34,19.27,-11.94,Proximal bite
15.98,44.94,-0.81,-1.95,18.68,-14.74,Proximal bite
16.66,45.83,0.05,-1.52,19.87,-13.55,Proximal bite
17.25,46.45,1.44,1.79,19.24,-18.5,Proximal bite
14.82,44.29,-2.94,-1.45,19.56,-13.49,Proximal bite
18.69,47.68,4.32,12.15,10.19,-41.69,Proximal bite
19.31,46.24,3.57,8.37,17.86,-27.2,Proximal bite
18.3,44.44,0.64,12.46,12.97,-37.06,Proximal bite
18.75,45.39,1.9,8.73,17.23,-26.34,Proximal bite
18.07,44.18,0.14,8.7,17.66,-25.27,Proximal bite
18.83,45.53,2.06,7.51,17.27,-23.06,Proximal bite
18.12,45.03,0.56,3.13,16.39,-18.1,Proximal bite
17.36,44.62,-0.11,4.42,15.88,-21.46,Proximal bite
16.56,46.29,0.5,1.24,17.22,-16.1,Proximal bite
18.88,46.06,2.13,1.36,15.72,-18.86,Proximal bite
15.28,44.86,-3.02,2.56,15.08,-22.15,Proximal bite
19.59,47.19,2.95,6.07,14.22,-28.69,Proximal bite
10.02,37.67,-15.98,3.65,15.26,-24.49,Proximal bite
11.91,39.94,-11.78,1.73,16.83,-20.8,Proximal bite
11.21,39.13,-12.38,4.72,16.76,-25.37,Proximal bite
15.12,42.93,-4.21,2.88,16.69,-23.33,Proximal bite
18.15,45.76,2.21,1.84,17.52,-22.13,Proximal bite
12.93,40.32,-7.31,2.61,17.1,-24.1,Proximal bite
15.01,44.28,-0.23,4.47,17.48,-26.55,Proximal bite
13.89,43.06,-1.81,2.12,18.29,-22.54,Proximal bite
10.68,41.35,-5.96,3.34,17.15,-25.05,Proximal bite
9.81,40.71,-6.07,-0.49,18.89,-17.82,Proximal bite
7.52,40.57,-6.18,4.04,18.44,-24.39,Proximal bite
10.15,44.67,1.13,6.09,18.68,-26.87,Proximal bite
14.58,47.5,10.52,2.59,20.81,-19.38,Proximal bite
13.12,44.98,6.57,2.12,19.52,-20.57,Proximal bite
14.03,44.68,7.43,2.09,20.94,-18.76,Proximal bite
14.59,46.19,10.42,2.06,21.2,-18.52,Proximal bite
13.13,45.63,9.33,-0.59,21.53,-14.7,Proximal bite
9.19,44.1,2.58,-1.67,21.06,-12.74,Proximal bite
10.59,43.82,5.9,0.01,21.02,-15.79,Proximal bite
11.36,45.88,9.66,-2.97,21.34,-11.03,Proximal bite
12.12,45.34,10.24,-0.94,22.1,-13.3,Proximal bite
11.48,45.19,9.81,-1.33,20.93,-14.0,Proximal bite
10.82,45.05,9.84,0.45,21.14,-16.48,Proximal bite
10.55,44.75,9.27,-0.88,20.47,-15.41,Proximal bite
11.41,45.11,10.49,1.42,21.68,-17.24,Proximal bite
11.22,45.35,10.1,6.22,21.12,-24.94,Proximal bite
12.53,46.78,13.13,0.75,21.67,-16.66,Proximal bite
11.91,48.99,14.79,1.32,20.12,-19.59,Proximal bite
11.97,47.98,13.51,1.04,20.08,-18.73,Proximal bite
11.1,46.43,10.58,3.05,20.56,-20.79,Proximal bite
13.03,49.6,15.58,2.62,18.8,-22.62,Proximal bite
13.5,49.56,15.39,3.01,18.89,-22.99,Proximal bite
13.32,49.66,14.72,0.9,20.83,-17.57,Proximal bite
13.1,50.54,15.3,3.61,18.65,-24.2,Proximal bite
11.53,48.27,11.15,0.22,19.65,-18.23,Proximal bite
11.83,46.92,9.78,1.32,18.17,-20.82,Proximal bite
13.98,47.67,12.32,9.09,17.06,-32.29,Proximal bite
14.1,47.79,11.84,9.25,17.14,-31.46,Proximal bite
12.49,45.11,6.83,4.97,18.44,-23.48,Proximal bite
13.1,47.09,9.13,4.62,18.86,-22.52,Proximal bite
12.42,46.91,7.22,6.61,16.57,-27.72,Proximal bite
14.63,47.51,9.74,3.11,18.3,-20.98,Proximal bite
13.91,47.05,8.32,3.2,17.96,-21.31,Proximal bite
13.98,43.43,4.43,6.29,17.82,-26.29,Proximal bite
12.64,40.58,-0.11,5.54,20.26,-21.73,Proximal bite
13.46,42.29,2.9,5.14,20.38,-21.17,Proximal bite
12.42,41.47,0.98,5.8,19.85,-22.1,Proximal bite
13.91,41.98,3.16,5.34,19.1,-22.4,Proximal bite
12.66,43.83,4.54,1.07,19.1,-16.12,Proximal bite
12.5,43.44,4.71,3.58,19.13,-20.1,Proximal bite
12.61,42.44,3.78,5.59,17.81,-24.12,Proximal bite
12.54,43.96,5.63,4.93,18.16,-23.02,Proximal bite
13.13,44.34,7.58,3.54,18.63,-20.36,Proximal bite
10.59,40.52,0.94,4.83,19.68,-21.74,Proximal bite
12.71,43.76,6.88,2.47,18.76,-19.29,Proximal bite
11.39,43.39,6.18,9.17,16.37,-31.01,Proximal bite
14.17,47.94,14.99,6.49,17.47,-26.77,Proximal bite
12.76,45.49,10.83,8.2,18.81,-28.08,Proximal bite
11.59,45.37,10.35,4.05,18.2,-23.51,Proximal bite
11.65,44.37,9.51,7.61,17.97,-28.91,Proximal bite
10.87,45.4,9.43,4.88,19.59,-23.79,Proximal bite
10.99,44.66,9.47,3.28,19.98,-20.9,Proximal bite
10.31,43.55,7.21,2.93,19.61,-20.83,Proximal bite
12.02,47.45,12.64,4.54,18.79,-23.42,Proximal bite
12.36,47.32,11.87,0.99,19.91,-16.88,Proximal bite
13.21,48.33,13.82,2.74,19.02,-20.05,Proximal bite
12.15,46.52,9.73,6.66,18.2,-26.23,Proximal bite
13.99,49.12,14.57,4.08,18.99,-21.7,Proximal bite
15.19,50.8,18.01,4.88,19.25,-22.64,Proximal bite
10.32,43.97,4.75,7.47,19.02,-27.46,Proximal bite
13.09,45.82,9.95,4.52,18.83,-22.47,Proximal bite
12.42,44.44,7.61,6.36,19.31,-24.73,Proximal bite
13.26,44.23,8.3,3.97,19.06,-21.25,Proximal bite
11.65,43.82,5.78,3.29,19.42,-19.99,Proximal bite
11.34,44.09,5.03,1.37,19.48,-17.41,Proximal bite
13.14,46.91,9.68,1.18,16.86,-21.02,Proximal bite
13.02,47.05,9.46,4.31,23.84,-18.4,Proximal bite
10.91,44.24,4.12,3.49,23.78,-17.42,Proximal bite
14.61,47.34,11.23,4.68,22.14,-21.1,Proximal bite
13.88,47.81,11.1,3.85,13.27,-30.02,Proximal bite
13.92,46.75,10.02,-0.79,20.43,-22.48,Proximal bite
13.33,46.88,9.41,-7.06,18.77,-26.76,Proximal bite
12.98,45.83,7.95,-8.62,20.89,-27.16,Proximal bite
13.41,46.14,8.68,-9.02,22.09,-32.11,Proximal bite
11.65,46.24,7.32,-10.6,23.38,-35.12,Proximal bite
10.54,44.75,4.62,-14.39,23.29,-36.83,Proximal bite
9.26,41.5,-0.12,-10.82,20.87,-43.65,Proximal bite
11.15,43.83,4.53,-12.34,21.67,-46.14,Proximal bite
13.38,46.65,9.52,-16.34,26.0,-38.49,Proximal bite
10.92,43.94,4.45,-17.81,27.94,-31.57,Proximal bite
11.58,45.36,6.45,-18.74,27.51,-35.22,Proximal bite
11.56,45.69,6.64,-17.99,30.08,-32.2,Proximal bite
11.95,45.34,6.9,-14.77,30.2,-32.48,Proximal bite
11.79,46.62,7.91,-21.12,34.23,-22.67,Proximal bite
13.89,47.85,11.39,-20.39,30.13,-21.68,Proximal bite
13.51,47.17,10.38,-16.28,33.43,-21.63,Proximal bite
11.11,44.79,5.1,-15.52,31.72,-23.84,Proximal bite
10.88,44.26,4.6,-20.02,32.83,-15.69,Proximal bite
11.36,44.21,5.01,-21.88,31.14,-14.66,Proximal bite
18.53,-44.01,-104.41,-21.89,31.27,-13.75,Proximal bite
13.17,46.91,9.86,-18.66,30.8,-17.66,Proximal bite
16.45,-46.65,-105.38,-18.64,31.1,-15.91,Proximal bite
12.86,47.43,10.16,-19.69,30.53,-13.77,Proximal bite
13.41,48.06,11.32,-17.34,29.76,-17.01,Proximal bite
12.86,47.26,9.79,-16.46,29.53,-17.6,Proximal bite
12.43,47.27,9.03,-17.72,28.56,-15.91,Proximal bite
10.2,45.29,4.41,-16.42,27.95,-17.08,Proximal bite
9.93,45.17,3.96,-13.17,27.8,-19.87,Proximal bite
12.32,46.16,7.96,-14.92,28.46,-16.59,Proximal bite
13.02,46.78,9.04,-11.51,27.0,-21.52,Proximal bite
12.87,46.72,8.8,-12.72,27.76,-18.6,Proximal bite
13.9,49.31,12.55,-9.92,26.56,-22.49,Proximal bite
12.53,48.05,9.85,-11.11,26.54,-21.07,Proximal bite
13.3,48.01,10.75,-11.41,26.34,-20.83,Proximal bite
12.95,46.11,8.43,-10.88,26.17,-21.37,Proximal bite
14.78,49.24,13.41,-11.34,26.46,-20.35,Proximal bite
14.46,48.07,11.84,-10.18,26.23,-22.14,Proximal bite
14.71,49.9,13.92,-8.38,24.94,-24.88,Proximal bite
15.15,49.96,14.48,-11.81,24.62,-20.4,Proximal bite
14.2,48.27,11.59,-7.91,23.84,-25.81,Proximal bite
15.48,49.79,14.41,-12.43,25.12,-18.64,Proximal bite
14.92,48.56,12.46,-5.25,24.38,-28.71,Proximal bite
15.65,50.37,15.15,-6.63,24.84,-26.37,Proximal bite
15.82,50.72,15.71,-8.51,24.05,-24.41,Proximal bite
13.12,48.0,10.13,-10.53,22.46,-23.55,Proximal bite
15.05,49.44,13.18,-9.7,21.88,-25.35,Proximal bite
13.4,49.65,11.68,-9.75,22.6,-24.7,Proximal bite
14.57,50.15,13.66,-13.08,21.76,-21.0,Proximal bite
15.19,51.68,15.69,-13.3,24.07,-18.2,Proximal bite
14.3,49.09,12.1,-11.84,22.68,-20.96,Proximal bite
15.17,51.85,15.83,-10.85,20.69,-23.52,Proximal bite
15.18,51.73,15.72,-12.69,21.2,-20.41,Proximal bite
21.57,-34.73,-99.83,-7.79,21.41,-26.34,Proximal bite
13.72,48.1,10.21,-8.59,23.15,-23.55,Proximal bite
13.71,49.23,11.46,-5.31,22.39,-27.91,Proximal bite
19.13,-39.39,-102.88,-4.9,21.89,-27.26,Proximal bite
17.55,-42.65,-103.82,-4.96,22.22,-25.27,Proximal bite
19.19,-40.58,-102.86,-4.96,22.01,-24.77,Proximal bite
11.58,-52.41,-105.33,-6.87,21.78,-21.33,Proximal bite
23.46,-27.61,-90.36,-5.87,22.57,-21.95,Proximal bite
22.6,-26.22,-85.26,-4.4,22.53,-22.98,Proximal bite
20.24,-37.24,-101.76,-4.73,23.03,-21.55,Proximal bite
23.31,-33.23,-97.23,-2.47,21.66,-25.46,Proximal bite
11.85,47.02,7.8,-3.18,22.5,-23.85,Proximal bite
13.53,46.91,9.75,-1.78,22.48,-26.1,Proximal bite
13.92,48.57,12.16,-2.61,22.72,-24.78,Proximal bite
14.63,49.47,13.33,-0.31,21.4,-28.58,Proximal bite
16.13,50.41,15.85,-2.84,23.74,-23.72,Proximal bite
16.41,52.5,18.39,-2.78,22.39,-24.16,Proximal bite
16.48,51.1,16.88,-7.31,24.54,-17.05,Proximal bite
16.15,52.51,18.01,-2.09,22.14,-26.24,Proximal bite
15.67,51.62,16.91,-6.02,23.49,-19.54,Proximal bite
16.36,51.66,17.26,-5.2,24.34,-20.66,Proximal bite
16.28,50.81,16.38,-3.5,23.98,-24.75,Proximal bite
16.61,51.25,17.21,-8.66,27.02,-15.24,Proximal bite
15.18,49.63,14.2,-9.07,26.6,-15.6,Proximal bite
14.95,47.09,11.49,-5.53,25.34,-21.19,Proximal bite
15.84,47.41,12.36,-10.48,25.07,-15.34,Proximal bite
15.8,47.18,12.11,-8.21,25.57,-18.2,Proximal bite
13.52,45.56,8.46,-10.46,25.44,-16.95,Proximal bite
14.2,47.92,11.95,-11.07,25.75,-16.46,Proximal bite
15.06,47.34,12.31,-10.42,27.91,-15.86,Proximal bite
14.9,48.43,13.28,-9.45,26.26,-18.69,Proximal bite
14.92,48.46,13.37,-7.13,25.28,-22.86,Proximal bite
14.93,48.02,12.82,-9.34,26.47,-18.7,Proximal bite
14.68,49.18,13.45,-9.15,27.2,-19.02,Proximal bite
15.75,50.47,15.96,-8.86,27.69,-18.93,Proximal bite
13.46,47.33,9.99,-9.43,27.44,-18.0,Proximal bite
16.68,50.74,16.92,-10.59,27.25,-17.04,Proximal bite
13.82,48.64,11.97,-9.42,27.73,-18.37,Proximal bite
15.14,48.5,13.24,-7.83,27.66,-21.18,Proximal bite
14.42,49.05,13.55,-7.56,27.38,-21.64,Proximal bite
13.81,48.22,11.69,-10.87,29.0,-15.85,Proximal bite
14.79,48.2,13.11,-10.04,28.51,-17.87,Proximal bite
14.97,48.62,13.93,-8.78,26.75,-21.11,Proximal bite
15.33,48.82,14.68,-8.37,28.86,-20.53,Proximal bite
15.23,49.12,15.02,-10.28,28.25,-18.39,Proximal bite
14.83,48.67,14.17,-10.7,28.3,-18.22,Proximal bite
14.55,48.03,13.19,-11.05,28.51,-17.8,Proximal bite
13.97,47.33,12.05,-10.2,28.17,-19.36,Proximal bite
11.79,44.73,7.26,-12.05,28.81,-16.0,Proximal bite
13.88,47.25,11.99,-15.23,29.9,-11.76,Proximal bite
13.89,47.23,12.03,-12.67,28.27,-16.64,Proximal bite
12.71,46.68,9.95,-13.4,31.99,-12.86,Proximal bite
13.45,47.58,11.9,-14.04,31.65,-13.05,Proximal bite
13.85,47.13,12.01,-15.73,33.56,-9.4,Proximal bite
13.77,46.42,11.49,-11.89,31.44,-16.67,Proximal bite
13.91,47.42,12.66,-13.8,32.69,-13.46,Proximal bite
14.57,48.11,14.35,-15.13,34.43,-10.41,Proximal bite
14.32,49.07,14.85,-14.49,33.75,-12.13,Proximal bite
13.69,48.9,14.04,-12.4,32.56,-15.95,Proximal bite
14.13,48.58,15.06,-15.43,35.5,-9.85,Proximal bite
10.05,44.1,6.54,-10.31,32.94,-19.03,Proximal bite
11.55,46.62,11.53,-12.58,32.91,-16.4,Proximal bite
10.75,45.36,9.09,-10.55,33.47,-18.85,Proximal bite
10.98,47.02,11.36,-10.83,32.53,-19.17,Proximal bite
10.31,47.06,10.61,-11.96,33.79,-16.93,Proximal bite
8.65,44.72,6.51,-12.5,32.78,-17.25,Proximal bite
10.52,47.54,11.36,-13.32,33.84,-15.46,Proximal bite
5.75,43.08,0.69,-12.17,32.97,-17.59,Proximal bite
10.46,46.7,9.62,-12.39,33.2,-17.22,Proximal bite
8.81,47.52,8.39,-13.2,33.32,-16.09,Proximal bite
10.69,49.07,12.22,-11.99,32.84,-18.09,Proximal bite
7.96,45.95,6.08,-11.89,32.69,-18.34,Proximal bite
11.33,50.26,14.82,-11.81,33.1,-18.17,Proximal bite
9.83,48.15,11.29,-11.53,33.05,-18.58,Proximal bite
9.66,48.17,11.29,-11.53,33.05,-18.58,Proximal bite
9.69,50.82,14.26,-12.15,32.63,-18.32,Proximal bite
8.96,49.59,12.69,-9.19,31.07,-23.02,Proximal bite
7.97,48.24,10.58,-12.76,32.59,-17.03,Proximal bite
4.84,45.73,5.62,-13.62,32.86,-15.21,Proximal bite
6.59,47.38,9.94,-9.39,31.24,-21.81,Proximal bite
5.89,46.51,8.88,-11.36,33.35,-16.63,Proximal bite
6.84,50.97,15.42,-11.51,31.96,-17.83,Proximal bite
6.98,51.36,16.09,-12.7,31.45,-15.26,Proximal bite
6.27,51.04,15.22,-9.95,31.33,-18.59,Proximal bite
6.26,49.32,13.35,-10.65,29.46,-17.76,Proximal bite
4.28,47.73,9.09,-10.02,28.63,-18.89,Proximal bite
5.15,48.72,11.3,-10.92,29.63,-16.49,Proximal bite
4.27,48.68,10.3,-7.13,27.32,-22.88,Proximal bite
3.85,48.8,9.4,-8.57,30.12,-18.25,Proximal bite
6.14,50.14,13.11,-9.59,27.54,-19.02,Proximal bite
5.91,51.82,14.57,-10.82,28.67,-15.42,Proximal bite
5.07,50.92,12.32,-11.37,26.78,-13.87,Proximal bite
5.01,50.27,11.51,-4.1,25.48,-23.0,Proximal bite
4.14,50.14,10.05,-5.98,26.96,-18.26,Proximal bite
0.74,47.44,3.18,-5.6,23.65,-21.89,Proximal bite
4.28,50.53,11.03,-8.71,25.04,-19.93,Proximal bite
8.02,54.05,18.71,-5.69,20.11,-31.06,Proximal bite
8.6,55.43,19.87,-15.71,25.85,-22.82,Proximal bite
7.67,53.35,16.52,-15.58,20.61,-33.73,Proximal bite
6.7,52.64,14.26,-12.42,20.34,-38.05,Proximal bite
6.99,53.67,15.76,-16.17,17.78,-42.69,Proximal bite
7.12,53.1,15.37,-11.98,17.7,-45.2,Proximal bite
5.88,51.72,12.56,-12.9,22.75,-35.71,Proximal bite
5.84,50.89,11.68,-10.08,23.21,-37.81,Proximal bite
6.61,50.94,12.79,-7.59,19.99,-41.41,Proximal bite
6.64,53.22,15.37,-8.09,20.83,-35.77,Proximal bite
6.63,52.97,15.5,-6.59,19.8,-34.68,Proximal bite
7.01,53.61,16.55,-9.59,19.69,-26.68,Proximal bite
6.08,53.4,15.25,-9.03,21.78,-22.83,Proximal bite
6.05,51.64,13.07,-7.13,21.99,-23.11,Proximal bite
6.7,53.87,16.3,-7.43,23.01,-21.71,Proximal bite
5.89,52.91,14.76,-5.8,21.75,-24.87,Proximal bite
6.58,53.92,16.22,-3.23,21.17,-27.47,Proximal bite
6.07,53.3,15.41,-2.64,19.45,-29.54,Proximal bite
7.69,55.28,19.11,-7.61,22.06,-22.44,Proximal bite
6.64,54.44,17.2,-8.54,26.19,-17.4,Proximal bite
7.89,55.3,19.45,-7.06,28.42,-16.77,Proximal bite
7.45,54.83,18.42,-6.24,27.58,-19.3,Proximal bite
7.09,54.31,17.52,-4.2,28.89,-20.25,Proximal bite
7.18,53.09,15.8,-2.22,27.28,-23.77,Proximal bite
4.94,51.0,11.37,-0.13,24.49,-31.17,Proximal bite
4.94,51.0,11.37,-1.26,26.54,-29.2,Proximal bite
4.94,51.0,11.37,-3.65,28.52,-24.57,Proximal bite
4.71,50.69,10.89,-2.95,28.26,-25.27,Proximal bite
5.07,51.69,12.4,-5.35,30.14,-20.72,Proximal bite
4.34,51.03,10.82,-3.49,28.59,-24.95,Proximal bite
3.38,50.41,8.93,-4.49,29.17,-25.4,Proximal bite
4.15,50.83,10.4,-7.15,28.55,-31.08,Proximal bite
3.63,50.53,9.41,-8.21,29.88,-28.51,Proximal bite
4.53,51.14,11.24,-10.91,31.98,-22.47,Proximal bite
3.38,49.69,8.19,-9.0,30.02,-26.42,Proximal bite
4.65,50.92,11.09,-6.85,28.36,-31.22,Proximal bite
3.95,49.68,8.89,-9.9,30.98,-24.31,Proximal bite
3.95,49.68,8.89,-11.42,32.17,-21.64,Proximal bite
3.95,49.68,8.89,-9.88,31.41,-24.05,Proximal bite
4.27,51.1,10.95,-11.01,34.29,-20.38,Proximal bite
5.02,51.62,12.47,-12.74,32.49,-19.07,Proximal bite
3.17,48.62,7.16,-11.92,30.48,-22.07,Proximal bite
5.32,51.67,12.64,-10.1,30.14,-24.56,Proximal bite
4.5,50.65,10.64,-10.58,31.36,-22.97,Proximal bite
5.69,51.5,12.77,-10.07,32.57,-22.57,Proximal bite
5.25,51.22,12.37,-9.82,31.37,-24.12,Proximal bite
5.48,51.08,12.29,-8.15,29.89,-27.2,Proximal bite
5.14,50.62,11.75,-11.22,32.68,-21.34,Proximal bite
8.07,54.26,18.96,-9.34,31.96,-24.34,Proximal bite
6.34,51.76,14.46,-9.34,31.96,-24.34,Proximal bite
6.42,51.2,14.11,-9.35,31.96,-24.32,Proximal bite
8.33,53.28,18.87,-10.64,33.51,-21.62,Proximal bite
7.84,53.47,18.29,-9.47,31.93,-24.2,Proximal bite
6.69,50.34,14.02,-10.05,32.02,-23.52,Proximal bite
7.23,53.51,18.03,-9.97,31.77,-23.59,Proximal bite
7.87,51.17,16.57,-7.24,31.05,-27.27,Proximal bite
4.83,48.62,9.64,-10.33,31.78,-22.77,Proximal bite
5.59,50.52,13.1,-8.35,31.87,-25.13,Proximal bite
6.24,50.96,14.36,-10.2,33.12,-21.88,Proximal bite
5.25,49.23,11.34,-8.51,31.16,-25.92,Proximal bite
7.17,52.34,17.28,-9.74,30.38,-26.2,Proximal bite
5.95,49.62,12.01,-8.18,28.6,-29.1,Proximal bite
5.79,51.32,13.66,-9.58,31.74,-25.8,Proximal bite
7.36,54.38,18.82,-10.02,30.3,-26.34,Proximal bite
5.57,52.13,13.85,-11.82,29.72,-24.95,Proximal bite
7.43,53.24,16.94,-11.04,30.66,-25.83,Proximal bite
5.59,53.26,14.88,-11.07,30.03,-26.58,Proximal bite
6.6,53.98,16.83,-10.53,30.41,-27.16,Proximal bite
2.18,48.65,5.65,-9.17,27.81,-31.19,Proximal bite
4.38,48.97,8.95,-8.39,28.57,-32.05,Proximal bite
4.53,49.12,9.2,-14.42,29.6,-24.59,Proximal bite
5.99,51.09,12.83,-14.38,29.66,-25.14,Proximal bite
4.67,49.04,8.46,-13.47,27.94,-27.79,Proximal bite
5.21,48.91,9.29,-15.81,28.17,-25.62,Proximal bite
5.24,48.73,9.14,-13.32,27.31,-29.32,Proximal bite
6.81,49.15,11.65,-13.24,28.35,-29.48,Proximal bite
5.69,47.9,8.82,-16.37,25.55,-28.84,Proximal bite
7.75,47.83,11.39,-16.07,25.99,-29.12,Proximal bite
9.78,51.78,17.53,-18.01,26.93,-27.23,Proximal bite
10.0,46.01,11.64,-15.53,25.44,-31.7,Proximal bite
14.3,46.14,15.67,-19.01,28.59,-25.38,Proximal bite
15.11,42.54,13.31,-17.22,27.06,-29.03,Proximal bite
16.97,36.75,9.61,-17.64,26.33,-29.84,Proximal bite
19.9,34.56,13.41,-14.72,25.08,-34.65,Proximal bite
18.44,26.99,5.75,-18.22,27.06,-30.1,Proximal bite
21.89,23.55,7.38,-19.73,27.25,-28.68,Proximal bite
20.05,14.53,-3.78,-18.1,26.73,-31.42,Proximal bite
19.95,-46.73,-79.97,-16.4,25.21,-35.47,Proximal bite
18.41,18.82,8.45,-20.21,25.43,-32.03,Proximal bite
12.65,17.66,1.36,-19.44,23.6,-35.04,Proximal bite
10.11,16.69,0.07,-16.43,19.38,-42.36,Proximal bite
6.84,18.9,2.18,-24.69,20.15,-44.45,Proximal bite
5.87,17.15,0.49,-28.78,26.47,-33.32,Distal bite
18.51,-59.95,-112.74,-32.53,24.53,-31.04,Distal bite
7.71,19.86,9.03,-27.36,23.09,-36.67,Distal bite
3.95,20.27,6.06,-23.15,21.43,-39.99,Distal bite
6.72,25.7,17.25,-26.25,20.68,-37.26,Distal bite
3.44,27.05,14.38,-21.74,19.48,-42.02,Distal bite
-0.88,32.46,11.37,-23.86,20.55,-37.02,Distal bite
-1.84,34.65,11.15,-25.23,21.4,-33.39,Distal bite
-1.62,34.1,10.76,-20.34,16.55,-39.18,Distal bite
-3.38,39.7,15.3,-19.67,16.82,-35.41,Distal bite
-4.74,42.07,16.19,-20.86,20.44,-31.53,Distal bite
-5.89,39.2,13.62,-21.66,18.82,-30.81,Distal bite
-5.27,39.28,16.29,-20.76,18.52,-32.16,Distal bite
-7.69,37.59,10.69,-23.45,19.1,-28.66,Distal bite
-6.41,39.34,14.91,-19.1,18.05,-34.62,Distal bite
-6.81,37.74,12.78,-22.18,19.14,-30.23,Distal bite
-7.12,42.09,17.92,-24.48,19.16,-27.96,Distal bite
-8.35,40.65,14.37,-22.36,20.01,-29.47,Distal bite
-8.66,39.73,12.76,-21.82,19.44,-30.26,Distal bite
-6.1,44.08,21.65,-22.32,19.3,-29.89,Distal bite
-9.28,44.79,16.61,-21.39,19.47,-30.62,Distal bite
-7.92,42.3,14.64,-20.84,19.79,-30.86,Distal bite
-6.15,46.12,21.9,-19.2,18.87,-33.15,Distal bite
-6.54,44.33,18.72,-19.21,19.24,-33.66,Distal bite
-7.37,43.88,15.58,-20.84,18.58,-32.08,Distal bite
-6.22,43.34,13.35,-21.34,17.88,-32.18,Distal bite
2.01,41.46,21.01,-22.18,19.89,-31.01,Distal bite
3.37,36.82,17.78,-18.71,19.17,-35.28,Distal bite
2.8,35.0,15.09,-19.13,19.48,-34.73,Distal bite
1.41,32.59,10.53,-19.72,18.76,-34.28,Distal bite
1.25,33.75,11.95,-20.53,18.54,-33.63,Distal bite
2.06,36.09,16.35,-19.78,19.14,-33.97,Distal bite
1.7,33.98,13.3,-22.04,19.89,-30.63,Distal bite
0.68,35.36,14.06,-23.22,19.13,-30.17,Distal bite
0.64,35.86,14.76,-22.72,19.28,-30.49,Distal bite
1.65,36.82,17.17,-21.44,20.26,-30.96,Distal bite
1.48,37.92,18.88,-21.24,19.61,-31.63,Distal bite
0.71,36.62,16.68,-20.26,19.21,-32.97,Distal bite
0.91,37.22,18.1,-19.61,19.44,-33.54,Distal bite
1.1,36.67,18.45,-21.19,18.23,-32.45,Distal bite
-0.98,35.06,14.38,-21.62,18.33,-32.03,Distal bite
-0.95,33.72,13.3,-20.33,18.56,-33.25,Distal bite
-0.88,32.02,12.75,-22.44,19.7,-30.22,Distal bite
-2.83,31.93,12.15,-21.35,20.73,-30.62,Distal bite
-4.57,29.97,8.62,-22.07,19.52,-30.03,Distal bite
-3.85,31.03,12.71,-21.69,18.65,-31.05,Distal bite
-6.01,25.82,4.52,-22.51,21.02,-28.14,Distal bite
-3.3,28.06,13.96,-20.67,20.39,-30.46,Distal bite
-3.98,28.36,13.98,-22.18,18.62,-30.25,Distal bite
-4.61,29.59,14.66,-19.55,18.73,-32.91,Distal bite
-3.54,31.48,18.8,-21.37,19.52,-30.01,Distal bite
-7.6,32.15,13.95,-18.88,19.51,-32.82,Distal bite
-9.23,31.37,10.41,-19.59,19.32,-31.98,Distal bite
-10.97,31.46,7.46,-17.77,18.9,-34.32,Distal bite
-10.09,34.34,11.17,-18.13,17.71,-34.58,Distal bite
-5.51,39.54,23.77,-17.92,19.21,-33.79,Distal bite
